order_id,order_time,day_of_week,num_items,order_value,prep_time,restaurant_load,rider_assignment_delay,pickup_wait,distance_km,traffic_level,weather,area_type,rider_experience,peak_hour,actual_delivery_time,promised_eta,customer_zone,restaurant_zone,batch_delivery
ORD-3857,21:26,Tuesday,3,934,22,High,14,3,1.8,Low,Rain,Suburban,New,Yes,48,37,Z3,Z7,No
ORD-3858,11:52,Sunday,2,333,9,Moderate,1,5,1.8,Moderate,Cold,Urban,New,No,23,24,Z6,Z1,No
ORD-3859,19:29,Thursday,3,569,12,Moderate,2,3,3.0,Heavy,Rain,Dense Urban,Moderate,Yes,37,37,Z4,Z8,No
ORD-3860,12:59,Monday,5,667,27,High,3,8,7.0,Moderate,Clear,Dense Urban,New,Yes,69,56,Z7,Z8,No
ORD-3861,17:59,Saturday,1,192,7,Moderate,2,9,7.4,Moderate,Clear,Urban,Moderate,No,43,52,Z7,Z4,No
ORD-3862,22:25,Monday,4,578,13,Moderate,6,11,2.8,Moderate,Fog,Suburban,New,Yes,43,40,Z6,Z4,No
ORD-3863,19:04,Monday,4,783,13,Low,1,6,2.0,Heavy,Rain,Dense Urban,Moderate,Yes,35,36,Z2,Z8,No
ORD-3864,11:00,Friday,3,610,9,Moderate,2,5,2.4,Low,Fog,Urban,Moderate,No,26,29,Z3,Z1,No
ORD-3865,20:30,Friday,2,424,18,Moderate,1,1,4.3,Moderate,Hot,Suburban,Moderate,Yes,35,43,Z4,Z8,No
ORD-3866,14:12,Monday,2,461,14,Moderate,2,2,1.3,Heavy,Clear,Dense Urban,Moderate,Yes,29,31,Z1,Z3,No
ORD-3867,10:39,Sunday,5,1306,14,High,3,4,2.9,Low,Clear,Urban,Experienced,No,30,35,Z5,Z7,No
ORD-3868,17:36,Tuesday,2,268,12,Low,2,3,6.4,Heavy,Hot,Urban,Experienced,No,42,45,Z3,Z6,No
ORD-3869,14:38,Friday,3,762,9,Low,6,4,5.5,Moderate,Clear,Suburban,Experienced,No,33,47,Z3,Z8,No
ORD-3870,10:44,Monday,2,256,12,Moderate,1,4,6.4,Low,Clear,Urban,Experienced,No,53,43,Z1,Z4,No
ORD-3871,19:09,Thursday,2,253,12,High,3,5,2.4,Heavy,Clear,Dense Urban,Experienced,Yes,34,32,Z7,Z4,No
ORD-3872,20:40,Sunday,4,1754,16,Moderate,3,3,1.5,Heavy,Rain,Urban,Experienced,Yes,32,31,Z3,Z4,No
ORD-3873,12:42,Wednesday,3,294,14,Moderate,2,2,10.1,Moderate,Clear,Suburban,Moderate,Yes,42,60,Z1,Z6,No
ORD-3874,19:48,Monday,3,772,13,Moderate,1,2,2.4,Moderate,Rain,Suburban,Moderate,Yes,27,35,Z2,Z3,No
ORD-3875,21:26,Wednesday,3,412,15,Moderate,2,2,0.4,Low,Clear,Urban,Moderate,Yes,27,22,Z6,Z5,Yes
ORD-3876,13:22,Friday,3,638,16,Moderate,3,10,3.5,Low,Clear,Dense Urban,Moderate,Yes,46,40,Z6,Z1,Yes
ORD-3877,12:31,Wednesday,3,331,16,Very High,9,3,3.0,Heavy,Clear,Suburban,Moderate,Yes,40,38,Z1,Z6,No
ORD-3878,22:07,Monday,2,202,15,Moderate,6,2,1.1,Heavy,Clear,Dense Urban,Moderate,Yes,32,30,Z4,Z6,No
ORD-3879,14:30,Thursday,6,1422,14,Low,2,2,4.1,Moderate,Cold,Urban,Moderate,No,39,39,Z3,Z3,Yes
ORD-3880,16:40,Friday,2,347,15,High,7,2,6.2,Moderate,Clear,Suburban,Moderate,No,42,51,Z8,Z1,No
ORD-3881,19:51,Tuesday,4,661,11,High,7,6,3.7,Severe,Clear,Dense Urban,Moderate,Yes,48,47,Z7,Z7,No
ORD-3882,13:43,Monday,6,1109,24,Moderate,1,5,1.1,Severe,Clear,Urban,New,Yes,43,31,Z3,Z6,Yes
ORD-3883,21:04,Tuesday,7,2103,25,Moderate,3,2,5.1,Moderate,Rain,Urban,New,Yes,75,50,Z3,Z7,No
ORD-3884,19:49,Saturday,2,537,17,Very High,2,5,1.6,Heavy,Hot,Suburban,New,Yes,34,36,Z7,Z2,No
ORD-3885,13:25,Thursday,3,603,19,High,5,4,4.7,Moderate,Clear,Dense Urban,New,Yes,48,47,Z5,Z2,No
ORD-3886,22:26,Tuesday,1,116,7,Moderate,2,5,3.5,Moderate,Clear,Suburban,New,Yes,27,36,Z4,Z6,No
ORD-3887,19:10,Tuesday,1,130,7,High,3,1,2.1,Heavy,Clear,Suburban,Moderate,Yes,22,29,Z1,Z6,No
ORD-3888,14:03,Tuesday,3,427,17,High,1,7,4.9,Moderate,Clear,Urban,Moderate,Yes,44,43,Z7,Z3,No
ORD-3889,16:15,Tuesday,5,1255,18,High,1,7,1.7,Heavy,Clear,Dense Urban,New,No,39,31,Z4,Z3,No
ORD-3890,15:41,Friday,4,440,28,High,3,5,3.8,Moderate,Clear,Urban,Experienced,No,53,43,Z8,Z7,Yes
ORD-3891,22:04,Sunday,1,142,9,High,2,3,3.8,Moderate,Clear,Urban,New,Yes,29,40,Z7,Z5,No
ORD-3892,13:45,Friday,4,702,28,Very High,6,6,1.5,Moderate,Rain,Urban,Experienced,Yes,48,30,Z3,Z5,No
ORD-3893,22:12,Monday,1,177,12,Very High,18,7,5.0,Moderate,Rain,Suburban,Experienced,Yes,54,40,Z2,Z7,No
ORD-3894,19:37,Saturday,11,1707,22,High,13,4,2.2,Heavy,Rain,Urban,Experienced,Yes,52,67,Z8,Z8,No
ORD-3895,09:53,Friday,5,511,30,Very High,1,3,6.0,Heavy,Clear,Dense Urban,Moderate,No,62,52,Z4,Z8,No
ORD-3896,23:25,Tuesday,5,1381,21,High,2,2,5.5,Low,Clear,Dense Urban,Experienced,No,43,47,Z2,Z4,No
ORD-3897,19:09,Monday,4,659,14,Low,2,5,1.7,Heavy,Clear,Urban,Moderate,Yes,53,37,Z4,Z4,Yes
ORD-3898,13:16,Monday,3,338,18,High,21,2,1.9,Heavy,Rain,Dense Urban,Experienced,Yes,58,36,Z5,Z6,Yes
ORD-3899,19:12,Sunday,1,134,7,Low,1,7,3.9,Moderate,Hot,Urban,Experienced,Yes,35,33,Z7,Z2,No
ORD-3900,20:06,Sunday,1,137,7,Moderate,9,2,1.2,Heavy,Cold,Suburban,Moderate,Yes,26,29,Z5,Z7,No
ORD-3901,16:03,Friday,2,172,14,Very High,2,2,2.4,Severe,Clear,Dense Urban,Moderate,No,38,31,Z6,Z7,No
ORD-3902,18:11,Tuesday,1,177,9,Moderate,1,2,2.2,Moderate,Rain,Urban,New,No,24,28,Z6,Z5,No
ORD-3903,19:16,Sunday,5,725,14,Moderate,3,2,2.9,Heavy,Clear,Suburban,Experienced,Yes,30,40,Z4,Z6,No
ORD-3904,19:21,Wednesday,3,398,17,High,7,6,6.4,Severe,Clear,Urban,Moderate,Yes,62,55,Z6,Z6,No
ORD-3905,09:50,Friday,2,328,13,Moderate,3,2,1.4,Moderate,Cold,Urban,Moderate,No,29,23,Z3,Z5,Yes
ORD-3906,15:38,Thursday,3,389,19,High,39,3,2.0,Low,Clear,Dense Urban,Experienced,No,71,35,Z1,Z1,No
ORD-3907,23:05,Saturday,5,1050,15,Moderate,5,1,5.3,Low,Clear,Urban,Experienced,No,35,40,Z7,Z5,No
ORD-3908,19:17,Tuesday,4,734,10,Moderate,1,7,2.4,Moderate,Clear,Urban,Experienced,Yes,29,31,Z1,Z4,No
ORD-3909,19:43,Saturday,4,695,22,High,2,2,5.1,Moderate,Clear,Suburban,Experienced,Yes,61,49,Z5,Z7,No
ORD-3910,21:10,Saturday,2,211,14,Very High,3,1,2.9,Severe,Clear,Urban,Moderate,Yes,36,56,Z1,Z4,No
ORD-3911,20:48,Sunday,2,217,20,Very High,2,3,3.6,Heavy,Clear,Dense Urban,Experienced,Yes,44,42,Z3,Z4,No
ORD-3912,11:44,Friday,3,753,20,Low,1,3,3.6,Moderate,Clear,Dense Urban,New,No,40,38,Z8,Z1,No
ORD-3913,20:20,Thursday,3,582,9,Moderate,4,2,2.8,Low,Clear,Urban,Moderate,Yes,25,35,Z7,Z8,No
ORD-3914,12:45,Thursday,2,365,12,Moderate,1,2,9.3,Moderate,Rain,Urban,Experienced,Yes,49,61,Z4,Z8,Yes
ORD-3915,12:49,Sunday,3,383,16,Moderate,9,2,4.1,Moderate,Rain,Urban,Experienced,Yes,44,38,Z8,Z5,No
ORD-3916,19:55,Thursday,2,596,10,Low,9,3,7.2,Low,Clear,Urban,Moderate,Yes,40,69,Z4,Z4,No
ORD-3917,20:03,Friday,5,752,23,High,18,8,3.1,Moderate,Rain,Urban,Experienced,Yes,74,48,Z7,Z3,No
ORD-3918,12:04,Monday,3,672,18,High,4,2,4.1,Heavy,Rain,Dense Urban,Experienced,Yes,56,68,Z3,Z7,No
ORD-3919,22:38,Sunday,4,657,19,Moderate,4,8,3.9,Low,Hot,Urban,Experienced,No,44,37,Z7,Z8,No
ORD-3920,17:35,Wednesday,10,1654,28,Low,3,2,2.5,Low,Clear,Suburban,Moderate,No,42,38,Z5,Z4,No
ORD-3921,14:37,Saturday,3,382,13,Moderate,2,9,4.6,Low,Clear,Urban,New,No,38,40,Z2,Z7,No
ORD-3922,15:25,Saturday,1,135,8,Low,6,1,5.3,Moderate,Clear,Urban,Experienced,No,36,35,Z7,Z2,Yes
ORD-3923,21:45,Monday,1,273,7,Moderate,4,4,5.4,Moderate,Hot,Suburban,Moderate,Yes,31,41,Z6,Z8,No
ORD-3924,18:48,Sunday,2,395,17,Moderate,1,6,2.2,Moderate,Hot,Dense Urban,Experienced,No,36,26,Z7,Z2,No
ORD-3925,20:14,Monday,2,199,16,Very High,5,6,4.8,Heavy,Hot,Urban,Experienced,Yes,48,52,Z2,Z3,No
ORD-3926,18:32,Thursday,6,865,39,High,3,5,3.5,Low,Clear,Urban,Moderate,No,58,53,Z5,Z2,No
ORD-3927,19:29,Wednesday,4,627,50,Very High,16,5,4.5,Low,Clear,Suburban,New,Yes,84,42,Z1,Z4,No
ORD-3928,22:30,Friday,5,980,14,Low,2,6,3.3,Heavy,Fog,Dense Urban,Moderate,No,42,40,Z8,Z2,No
ORD-3929,12:25,Thursday,4,365,20,Very High,5,7,0.4,Moderate,Clear,Dense Urban,Moderate,Yes,39,32,Z4,Z5,No
ORD-3930,12:49,Sunday,3,549,24,High,3,1,4.5,Heavy,Cold,Urban,Moderate,Yes,55,46,Z7,Z8,Yes
ORD-3931,20:29,Friday,5,1235,12,Moderate,6,2,2.4,Low,Clear,Dense Urban,Experienced,Yes,31,37,Z2,Z5,No
ORD-3932,19:31,Sunday,3,790,11,Moderate,4,4,5.6,Low,Hot,Suburban,New,Yes,37,49,Z1,Z5,No
ORD-3933,20:15,Sunday,5,769,28,Very High,3,5,3.9,Heavy,Cold,Suburban,Moderate,Yes,52,48,Z5,Z7,No
ORD-3934,15:52,Friday,1,177,9,Moderate,2,2,1.4,Moderate,Rain,Urban,Experienced,No,42,40,Z1,Z5,No
ORD-3935,19:44,Saturday,9,1509,32,Moderate,5,3,2.5,Heavy,Clear,Dense Urban,New,Yes,58,39,Z6,Z7,Yes
ORD-3936,12:57,Friday,2,427,15,High,2,4,2.2,Heavy,Clear,Dense Urban,Moderate,Yes,56,33,Z5,Z3,No
ORD-3937,15:21,Saturday,4,726,15,Low,5,3,4.3,Low,Clear,Suburban,Experienced,No,39,35,Z7,Z1,Yes
ORD-3938,21:56,Monday,3,326,13,Low,7,4,2.4,Moderate,Clear,Urban,Experienced,Yes,34,32,Z6,Z8,No
ORD-3939,19:28,Friday,2,352,20,Very High,3,2,4.7,Moderate,Hot,Suburban,Moderate,Yes,39,45,Z8,Z8,No
ORD-3940,22:04,Wednesday,2,331,11,High,40,2,1.4,Low,Clear,Suburban,Experienced,Yes,59,33,Z3,Z7,No
ORD-3941,18:35,Thursday,3,675,9,Low,1,4,2.3,Low,Clear,Urban,Moderate,No,22,34,Z7,Z3,No
ORD-3942,14:11,Wednesday,2,289,22,Very High,10,2,3.1,Severe,Clear,Urban,Moderate,Yes,52,40,Z7,Z5,No
ORD-3943,13:59,Thursday,6,1963,21,High,12,4,4.3,Heavy,Rain,Urban,Moderate,Yes,56,51,Z7,Z5,No
ORD-3944,19:11,Sunday,4,634,25,Very High,1,4,2.2,Moderate,Clear,Urban,New,Yes,43,36,Z3,Z1,Yes
ORD-3945,14:29,Sunday,5,1059,25,Very High,5,3,5.5,Moderate,Rain,Suburban,Moderate,Yes,54,57,Z2,Z8,No
ORD-3946,19:17,Tuesday,3,717,13,High,5,5,1.5,Low,Rain,Urban,Moderate,Yes,40,34,Z5,Z1,No
ORD-3947,19:23,Wednesday,1,187,8,High,1,4,2.8,Moderate,Hot,Urban,Moderate,Yes,25,34,Z6,Z7,No
ORD-3948,11:24,Sunday,5,1125,13,Low,2,3,6.4,Moderate,Rain,Urban,Moderate,No,40,48,Z6,Z3,No
ORD-3949,10:30,Monday,2,317,13,Moderate,2,2,2.5,Moderate,Fog,Urban,Moderate,No,29,29,Z8,Z7,No
ORD-3950,19:58,Tuesday,3,383,47,High,2,4,4.4,Heavy,Clear,Urban,New,Yes,70,48,Z7,Z4,No
ORD-3951,13:33,Thursday,4,642,14,Moderate,3,2,12.7,Moderate,Rain,Urban,Moderate,Yes,54,81,Z4,Z1,No
ORD-3952,17:33,Friday,4,358,10,Low,2,2,1.9,Low,Clear,Dense Urban,Moderate,No,25,29,Z6,Z3,No
ORD-3953,18:46,Thursday,3,591,7,Low,37,3,4.4,Low,Clear,Urban,Experienced,No,59,34,Z8,Z1,No
ORD-3954,19:10,Wednesday,1,142,16,Very High,1,6,2.4,Moderate,Hot,Dense Urban,Experienced,Yes,38,29,Z5,Z3,No
ORD-3955,22:26,Tuesday,4,515,20,High,4,14,4.3,Moderate,Clear,Suburban,New,Yes,55,41,Z1,Z1,No
ORD-3956,10:41,Monday,4,645,19,Moderate,10,5,3.0,Low,Clear,Suburban,Moderate,No,43,32,Z1,Z3,No
ORD-3957,12:40,Tuesday,2,432,20,High,6,3,7.2,Heavy,Clear,Urban,Moderate,Yes,56,54,Z2,Z5,No
ORD-3958,09:32,Saturday,4,672,14,Low,1,3,4.7,Low,Clear,Dense Urban,Moderate,No,34,37,Z3,Z4,No
ORD-3959,20:39,Thursday,1,249,7,Moderate,3,3,7.1,Moderate,Clear,Urban,New,Yes,37,67,Z1,Z8,No
ORD-3960,13:28,Sunday,3,510,26,Very High,2,3,0.7,Low,Clear,Suburban,Moderate,Yes,40,32,Z7,Z6,Yes
ORD-3961,18:56,Saturday,2,328,10,Low,1,1,2.8,Moderate,Clear,Urban,Moderate,No,22,31,Z4,Z2,No
ORD-3962,18:54,Tuesday,2,165,8,Low,1,2,4.4,Low,Clear,Urban,Experienced,No,37,35,Z8,Z8,No
ORD-3963,20:02,Monday,2,424,11,High,1,5,1.5,Heavy,Clear,Urban,Moderate,Yes,25,42,Z1,Z5,No
ORD-3964,20:39,Friday,4,563,16,High,2,2,3.4,Severe,Cold,Suburban,Experienced,Yes,35,44,Z1,Z3,No
ORD-3965,13:17,Sunday,4,620,20,High,4,6,4.6,Low,Clear,Suburban,Experienced,Yes,40,42,Z6,Z6,No
ORD-3966,19:18,Tuesday,2,417,12,Moderate,8,10,2.8,Heavy,Cold,Urban,Moderate,Yes,42,34,Z8,Z5,No
ORD-3967,18:42,Thursday,2,394,19,Very High,3,4,5.3,Low,Clear,Urban,New,No,40,43,Z2,Z7,No
ORD-3968,16:54,Monday,5,861,12,Low,2,2,1.2,Severe,Clear,Dense Urban,New,No,28,30,Z4,Z8,No
ORD-3969,13:03,Friday,3,461,18,Very High,3,6,2.3,Heavy,Clear,Dense Urban,Experienced,Yes,43,51,Z4,Z3,No
ORD-3970,11:35,Saturday,3,635,9,Moderate,5,3,3.9,Low,Clear,Dense Urban,Moderate,No,31,38,Z8,Z8,No
ORD-3971,23:27,Saturday,8,880,25,Moderate,4,4,3.4,Low,Clear,Dense Urban,Moderate,No,48,41,Z7,Z4,No
ORD-3972,14:36,Saturday,3,721,6,Low,4,3,2.6,Low,Rain,Dense Urban,Moderate,No,26,37,Z4,Z4,No
ORD-3973,20:58,Monday,2,370,24,Very High,12,1,2.0,Severe,Clear,Urban,Experienced,Yes,49,30,Z5,Z7,No
ORD-3974,14:21,Wednesday,4,510,23,High,2,4,4.6,Heavy,Clear,Suburban,Moderate,Yes,66,54,Z7,Z8,No
ORD-3975,19:43,Monday,2,312,8,High,5,9,5.4,Moderate,Clear,Urban,New,Yes,41,49,Z8,Z1,No
ORD-3976,13:30,Thursday,3,430,18,High,2,1,5.2,Heavy,Rain,Urban,Experienced,Yes,43,50,Z7,Z3,No
ORD-3977,10:53,Tuesday,3,315,13,High,7,6,1.2,Moderate,Clear,Urban,New,No,34,30,Z1,Z5,No
ORD-3978,13:16,Thursday,1,205,12,Very High,5,5,4.0,Moderate,Clear,Urban,Moderate,Yes,36,39,Z4,Z6,No
ORD-3979,20:04,Tuesday,3,418,17,Moderate,6,5,4.1,Moderate,Clear,Suburban,New,Yes,43,38,Z7,Z8,No
ORD-3980,20:11,Monday,1,163,15,High,1,4,0.9,Moderate,Clear,Urban,Moderate,Yes,26,33,Z6,Z7,No
ORD-3981,17:51,Monday,3,649,9,Low,4,2,3.2,Moderate,Rain,Dense Urban,Experienced,No,32,37,Z7,Z6,No
ORD-3982,11:45,Saturday,1,196,11,Moderate,2,3,0.5,Moderate,Rain,Dense Urban,Moderate,No,24,21,Z6,Z5,No
ORD-3983,14:29,Sunday,5,769,24,High,2,6,3.4,Heavy,Clear,Dense Urban,Experienced,Yes,49,44,Z5,Z8,No
ORD-3984,13:23,Thursday,1,195,8,Moderate,3,3,4.0,Moderate,Rain,Urban,New,Yes,32,40,Z5,Z3,Yes
ORD-3985,12:12,Sunday,8,1807,29,High,4,4,1.0,Heavy,Clear,Dense Urban,New,Yes,47,41,Z4,Z4,No
ORD-3986,21:08,Sunday,3,839,15,Moderate,1,3,4.2,Low,Clear,Dense Urban,Moderate,Yes,39,40,Z5,Z4,Yes
ORD-3987,22:02,Saturday,6,897,26,Moderate,2,3,1.2,Moderate,Clear,Urban,New,Yes,39,37,Z6,Z3,No
ORD-3988,20:17,Saturday,12,2372,28,High,5,2,1.0,Heavy,Clear,Dense Urban,Experienced,Yes,44,65,Z5,Z6,No
ORD-3989,12:22,Thursday,4,431,19,High,3,3,1.1,Severe,Rain,Dense Urban,Moderate,Yes,39,38,Z3,Z5,No
ORD-3990,22:39,Monday,1,157,15,High,3,7,3.9,Moderate,Hot,Dense Urban,Experienced,No,42,52,Z7,Z1,No
ORD-3991,16:58,Saturday,6,943,17,Moderate,9,3,3.9,Low,Rain,Urban,Moderate,No,51,37,Z4,Z2,No
ORD-3992,19:48,Sunday,2,197,24,High,6,5,6.4,Moderate,Clear,Suburban,Moderate,Yes,52,54,Z5,Z4,No
ORD-3993,19:37,Friday,12,1193,32,High,4,8,4.0,Moderate,Rain,Suburban,Experienced,Yes,59,57,Z7,Z1,No
ORD-3994,21:42,Wednesday,3,573,17,Moderate,1,4,5.3,Heavy,Clear,Urban,New,Yes,48,49,Z8,Z5,Yes
ORD-3995,14:15,Saturday,5,919,20,Moderate,1,3,1.8,Heavy,Clear,Dense Urban,Moderate,Yes,37,31,Z5,Z6,No
ORD-3996,19:41,Friday,4,737,18,High,6,2,1.9,Heavy,Clear,Dense Urban,Experienced,Yes,54,36,Z2,Z1,No
ORD-3997,20:06,Tuesday,2,412,10,Low,10,5,0.9,Moderate,Clear,Dense Urban,Moderate,Yes,34,28,Z5,Z3,No
ORD-3998,20:48,Saturday,3,374,12,High,2,3,0.9,Severe,Clear,Urban,New,Yes,46,31,Z2,Z8,No
ORD-3999,22:15,Friday,3,754,29,High,23,3,2.3,Heavy,Rain,Suburban,Moderate,Yes,69,36,Z8,Z6,No
ORD-4000,10:24,Saturday,4,653,19,Moderate,5,4,1.7,Low,Rain,Dense Urban,Experienced,No,38,34,Z4,Z6,No
ORD-4001,19:04,Saturday,2,267,15,High,3,6,2.3,Severe,Fog,Dense Urban,Moderate,Yes,43,33,Z6,Z1,No
ORD-4002,18:28,Thursday,4,469,15,Moderate,2,2,1.4,Moderate,Hot,Suburban,New,No,27,48,Z5,Z1,No
ORD-4003,21:34,Saturday,3,425,13,Moderate,5,5,1.8,Moderate,Clear,Dense Urban,New,Yes,36,28,Z7,Z4,No
ORD-4004,20:04,Wednesday,1,228,19,High,12,7,7.6,Low,Clear,Suburban,Experienced,Yes,58,71,Z1,Z5,Yes
ORD-4005,12:54,Saturday,3,495,12,Moderate,13,7,4.2,Moderate,Clear,Suburban,Moderate,Yes,45,40,Z5,Z4,No
ORD-4006,18:55,Tuesday,1,200,11,Moderate,5,13,2.1,Low,Clear,Urban,Experienced,No,37,30,Z4,Z4,No
ORD-4007,20:33,Tuesday,3,302,13,Moderate,10,3,2.6,Moderate,Clear,Dense Urban,Moderate,Yes,39,31,Z7,Z8,No
ORD-4008,21:08,Saturday,2,386,22,Moderate,8,1,1.6,Heavy,Rain,Suburban,Experienced,Yes,41,34,Z8,Z4,No
ORD-4009,21:03,Sunday,3,407,24,High,2,3,2.8,Moderate,Clear,Urban,Moderate,Yes,44,40,Z8,Z1,Yes
ORD-4010,18:02,Monday,4,984,11,Low,2,4,2.4,Moderate,Hot,Urban,New,No,34,31,Z5,Z1,No
ORD-4011,20:51,Sunday,4,623,7,Low,2,2,2.7,Low,Clear,Urban,Experienced,Yes,20,38,Z1,Z1,No
ORD-4012,12:49,Monday,3,483,10,Very High,2,3,1.7,Moderate,Cold,Suburban,Experienced,Yes,22,38,Z1,Z6,No
ORD-4013,20:18,Sunday,2,494,14,Very High,14,2,3.8,Heavy,Clear,Urban,Moderate,Yes,45,42,Z2,Z7,No
ORD-4014,12:22,Friday,5,534,34,Very High,3,5,1.1,Moderate,Rain,Urban,Experienced,Yes,49,34,Z8,Z5,No
ORD-4015,22:35,Thursday,1,144,12,High,4,3,8.7,Heavy,Rain,Urban,New,No,62,74,Z4,Z8,No
ORD-4016,21:05,Thursday,3,613,10,Moderate,4,2,2.4,Heavy,Hot,Suburban,Experienced,Yes,29,34,Z4,Z5,No
ORD-4017,20:46,Saturday,4,513,11,High,5,6,2.2,Low,Rain,Urban,Experienced,Yes,31,38,Z3,Z3,No
ORD-4018,22:11,Monday,4,975,21,Moderate,8,2,1.7,Low,Rain,Suburban,Moderate,Yes,39,36,Z7,Z4,No
ORD-4019,21:59,Sunday,3,596,6,Moderate,15,3,2.0,Heavy,Cold,Dense Urban,Moderate,Yes,37,37,Z2,Z1,No
ORD-4020,13:39,Thursday,3,638,14,Moderate,3,3,5.1,Heavy,Clear,Urban,New,Yes,48,45,Z8,Z7,Yes
ORD-4021,20:09,Wednesday,5,934,15,Low,5,3,8.1,Heavy,Clear,Urban,Moderate,Yes,71,58,Z8,Z5,No
ORD-4022,10:21,Thursday,2,897,10,Low,1,8,2.7,Low,Fog,Urban,Moderate,No,32,35,Z8,Z3,Yes
ORD-4023,13:34,Friday,3,879,14,Moderate,11,4,5.3,Severe,Clear,Dense Urban,Moderate,Yes,70,52,Z4,Z7,No
ORD-4024,13:43,Monday,2,479,13,High,6,3,7.4,Low,Clear,Suburban,Experienced,Yes,40,47,Z7,Z4,No
ORD-4025,20:14,Wednesday,1,257,12,High,1,3,2.5,Moderate,Hot,Dense Urban,Moderate,Yes,30,35,Z4,Z8,No
ORD-4026,20:18,Saturday,4,484,24,High,1,5,0.9,Severe,Clear,Urban,Moderate,Yes,37,34,Z5,Z4,No
ORD-4027,21:42,Wednesday,3,874,21,High,6,3,3.4,Severe,Rain,Dense Urban,New,Yes,59,44,Z2,Z1,No
ORD-4028,20:46,Sunday,3,536,11,Moderate,4,5,3.4,Heavy,Hot,Dense Urban,Experienced,Yes,39,40,Z7,Z1,No
ORD-4029,21:37,Saturday,5,904,16,Very High,1,5,2.2,Moderate,Clear,Urban,Experienced,Yes,31,56,Z8,Z4,No
ORD-4030,20:34,Tuesday,3,474,12,High,1,10,5.1,Moderate,Rain,Urban,Moderate,Yes,47,49,Z3,Z3,Yes
ORD-4031,18:43,Tuesday,2,258,13,Moderate,3,3,1.9,Moderate,Clear,Dense Urban,Moderate,No,30,27,Z3,Z8,No
ORD-4032,13:43,Friday,3,404,13,Low,6,2,2.7,Heavy,Cold,Suburban,Moderate,Yes,35,35,Z6,Z4,No
ORD-4033,14:31,Thursday,1,172,13,Moderate,3,2,1.6,Moderate,Rain,Dense Urban,Moderate,No,34,25,Z7,Z5,Yes
ORD-4034,21:52,Saturday,2,303,14,Moderate,3,2,3.1,Moderate,Clear,Urban,Moderate,Yes,32,41,Z3,Z6,No
ORD-4035,12:20,Friday,2,356,14,Moderate,3,7,3.5,Moderate,Clear,Urban,Moderate,Yes,39,33,Z8,Z7,Yes
ORD-4036,19:47,Wednesday,5,324,19,Moderate,5,4,1.7,Heavy,Clear,Urban,New,Yes,49,32,Z4,Z4,Yes
ORD-4037,19:07,Friday,4,788,20,Moderate,5,3,8.3,Heavy,Clear,Dense Urban,Moderate,Yes,62,58,Z5,Z1,No
ORD-4038,19:06,Friday,2,478,13,Moderate,2,1,2.8,Severe,Clear,Dense Urban,Experienced,Yes,39,41,Z6,Z6,Yes
ORD-4039,12:38,Tuesday,1,198,10,High,5,2,2.8,Heavy,Clear,Dense Urban,Experienced,Yes,32,41,Z6,Z6,No
ORD-4040,20:48,Saturday,5,535,27,Very High,1,2,4.5,Moderate,Cold,Urban,Moderate,Yes,65,47,Z2,Z5,No
ORD-4041,21:32,Thursday,2,422,20,High,6,3,5.2,Moderate,Clear,Urban,New,Yes,49,42,Z8,Z7,No
ORD-4042,18:58,Saturday,2,302,13,Moderate,1,8,1.2,Moderate,Clear,Urban,Experienced,No,29,21,Z8,Z4,No
ORD-4043,14:27,Friday,3,400,19,High,3,3,4.6,Severe,Rain,Urban,New,Yes,75,46,Z8,Z2,No
ORD-4044,19:10,Saturday,2,576,13,High,8,7,4.3,Moderate,Clear,Urban,Moderate,Yes,42,37,Z5,Z2,No
ORD-4045,13:51,Saturday,4,691,23,High,4,2,4.7,Heavy,Clear,Dense Urban,Moderate,Yes,53,51,Z4,Z8,No
ORD-4046,22:07,Tuesday,5,1108,18,High,8,6,5.5,Moderate,Clear,Urban,Experienced,Yes,48,48,Z2,Z5,No
ORD-4047,20:12,Wednesday,3,305,13,High,7,5,3.4,Heavy,Rain,Urban,Experienced,Yes,42,47,Z8,Z5,No
ORD-4048,21:18,Monday,2,325,11,Moderate,1,3,1.9,Low,Clear,Urban,New,Yes,23,26,Z1,Z1,No
ORD-4049,20:29,Friday,2,278,17,High,6,4,6.7,Moderate,Clear,Urban,Moderate,Yes,47,52,Z5,Z2,No
ORD-4050,21:31,Thursday,2,277,14,Moderate,8,3,0.4,Moderate,Rain,Urban,Moderate,Yes,30,25,Z5,Z8,No
ORD-4051,20:44,Tuesday,5,1048,31,Very High,2,4,4.2,Heavy,Rain,Urban,Experienced,Yes,58,50,Z3,Z4,Yes
ORD-4052,18:52,Friday,3,363,20,High,1,2,10.9,Low,Clear,Suburban,Experienced,No,48,61,Z3,Z5,No
ORD-4053,10:59,Sunday,5,493,31,Very High,5,4,5.1,Low,Clear,Urban,Moderate,No,77,48,Z3,Z2,No
ORD-4054,22:50,Friday,3,400,20,Moderate,3,8,3.4,Moderate,Clear,Urban,Experienced,No,47,32,Z8,Z3,Yes
ORD-4055,13:32,Saturday,5,850,28,High,5,2,5.0,Heavy,Clear,Urban,Moderate,Yes,53,52,Z4,Z7,No
ORD-4056,13:29,Tuesday,3,1110,12,Low,1,4,4.8,Moderate,Cold,Dense Urban,Moderate,Yes,41,40,Z1,Z3,Yes
