order_id,order_time,day_of_week,num_items,order_value,prep_time,restaurant_load,rider_assignment_delay,pickup_wait,distance_km,traffic_level,weather,area_type,rider_experience,peak_hour,actual_delivery_time,promised_eta,customer_zone,restaurant_zone,batch_delivery
ORD-1398,21:48,Friday,4,739,31,Very High,3,3,1.7,Low,Clear,Urban,New,Yes,46,41,Z6,Z6,No
ORD-1399,19:13,Saturday,3,734,54,High,10,2,3.0,Moderate,Rain,Dense Urban,Experienced,Yes,82,42,Z8,Z7,No
ORD-1400,13:09,Wednesday,2,462,16,High,8,8,4.5,Low,Clear,Urban,Experienced,Yes,44,54,Z6,Z3,No
ORD-1401,13:22,Thursday,3,465,12,Low,11,5,0.9,Moderate,Clear,Dense Urban,Experienced,Yes,36,31,Z4,Z4,No
ORD-1402,18:18,Tuesday,2,404,10,Low,4,2,0.7,Moderate,Clear,Urban,Experienced,No,21,20,Z5,Z4,No
ORD-1403,11:38,Wednesday,3,571,28,Very High,5,4,3.1,Heavy,Clear,Urban,Moderate,No,52,36,Z7,Z6,No
ORD-1404,13:03,Sunday,3,547,25,Very High,12,3,2.9,Severe,Rain,Urban,Experienced,Yes,57,42,Z5,Z7,No
ORD-1405,22:23,Friday,5,440,12,Moderate,7,4,0.6,Low,Clear,Urban,New,Yes,28,42,Z1,Z6,No
ORD-1406,19:50,Friday,4,495,26,High,16,7,10.1,Moderate,Hot,Suburban,Experienced,Yes,78,68,Z6,Z3,No
ORD-1407,11:44,Wednesday,2,384,11,Moderate,1,7,2.3,Low,Clear,Urban,Experienced,No,28,30,Z6,Z4,No
ORD-1408,11:22,Friday,5,687,11,Moderate,2,2,3.8,Low,Clear,Urban,Experienced,No,30,41,Z2,Z5,Yes
ORD-1409,09:32,Wednesday,2,303,10,Low,1,1,8.6,Severe,Clear,Urban,Moderate,No,57,57,Z5,Z1,No
ORD-1410,12:48,Thursday,3,417,20,Moderate,5,12,1.6,Heavy,Cold,Dense Urban,New,Yes,53,35,Z8,Z5,Yes
ORD-1411,22:20,Sunday,3,396,22,Very High,6,4,7.4,Moderate,Clear,Suburban,Experienced,Yes,53,54,Z3,Z6,No
ORD-1412,22:44,Saturday,3,526,15,High,7,14,2.2,Moderate,Rain,Urban,New,No,47,63,Z7,Z7,No
ORD-1413,20:56,Thursday,5,1396,14,Low,2,4,5.4,Heavy,Hot,Urban,Experienced,Yes,38,55,Z8,Z6,No
ORD-1414,18:40,Friday,1,236,7,Low,2,4,3.4,Low,Clear,Urban,Moderate,No,23,35,Z2,Z6,No
ORD-1415,12:49,Wednesday,3,754,12,Moderate,8,3,2.9,Moderate,Clear,Suburban,New,Yes,35,39,Z8,Z2,No
ORD-1416,22:22,Saturday,3,348,28,High,35,6,3.0,Moderate,Rain,Urban,Moderate,Yes,84,33,Z8,Z2,No
ORD-1417,21:16,Wednesday,2,676,13,High,2,3,4.3,Moderate,Hot,Urban,New,Yes,36,43,Z3,Z2,No
ORD-1418,13:37,Sunday,7,1464,63,Very High,2,7,6.3,Heavy,Rain,Urban,Moderate,Yes,101,62,Z4,Z5,No
ORD-1419,21:57,Sunday,6,703,23,Very High,6,2,2.3,Heavy,Rain,Dense Urban,Moderate,Yes,46,38,Z7,Z4,No
ORD-1420,13:46,Saturday,2,315,15,Very High,4,2,7.0,Low,Clear,Urban,Moderate,Yes,42,49,Z5,Z2,Yes
ORD-1421,20:38,Tuesday,1,253,12,Moderate,10,5,1.5,Moderate,Clear,Suburban,New,Yes,36,27,Z2,Z8,No
ORD-1422,19:13,Thursday,2,300,15,Very High,6,10,6.6,Low,Clear,Suburban,Experienced,Yes,45,45,Z8,Z1,No
ORD-1423,13:39,Wednesday,1,153,24,Very High,2,3,5.5,Low,Rain,Suburban,Experienced,Yes,43,40,Z6,Z6,No
ORD-1424,13:35,Wednesday,3,364,11,Moderate,5,4,2.1,Low,Clear,Urban,Moderate,Yes,29,32,Z5,Z3,No
ORD-1425,14:02,Tuesday,4,652,20,High,1,4,2.1,Moderate,Hot,Dense Urban,Moderate,Yes,41,35,Z3,Z1,Yes
ORD-1426,22:57,Friday,6,1480,14,Low,4,2,1.2,Low,Clear,Suburban,Experienced,No,26,30,Z3,Z3,No
ORD-1427,13:53,Wednesday,3,496,27,High,11,3,2.8,Moderate,Clear,Suburban,Experienced,Yes,51,53,Z3,Z2,No
ORD-1428,10:41,Tuesday,3,477,18,Moderate,1,4,7.4,Moderate,Clear,Urban,Experienced,No,43,50,Z6,Z5,No
ORD-1429,14:56,Sunday,2,516,12,Moderate,2,3,1.7,Low,Rain,Urban,Moderate,No,25,30,Z6,Z4,No
ORD-1430,19:32,Monday,2,358,8,Low,10,2,1.8,Heavy,Cold,Dense Urban,Experienced,Yes,32,29,Z7,Z1,No
ORD-1431,13:06,Sunday,4,749,10,High,2,6,4.2,Low,Fog,Urban,Experienced,Yes,31,45,Z2,Z3,No
ORD-1432,14:30,Monday,3,455,14,Moderate,2,2,5.2,Low,Clear,Urban,Moderate,No,32,37,Z5,Z4,No
ORD-1433,10:28,Thursday,3,289,10,Moderate,4,5,3.0,Heavy,Cold,Urban,Experienced,No,32,36,Z6,Z3,No
ORD-1434,12:32,Thursday,5,991,17,Moderate,8,6,4.9,Heavy,Clear,Urban,Experienced,Yes,54,44,Z8,Z2,No
ORD-1435,11:53,Saturday,2,282,21,High,2,8,2.2,Heavy,Clear,Dense Urban,Experienced,No,43,33,Z1,Z1,No
ORD-1436,12:44,Sunday,4,1074,18,Low,1,2,1.8,Moderate,Fog,Urban,Moderate,Yes,31,30,Z8,Z7,No
ORD-1437,20:26,Thursday,3,350,19,Very High,2,3,4.9,Heavy,Hot,Urban,Moderate,Yes,43,47,Z3,Z7,No
ORD-1438,19:40,Saturday,7,769,19,Low,8,2,1.9,Heavy,Rain,Urban,New,Yes,42,41,Z2,Z5,No
ORD-1439,20:02,Monday,1,255,13,Very High,10,4,3.1,Moderate,Cold,Suburban,Moderate,Yes,38,36,Z4,Z4,No
ORD-1440,21:18,Monday,3,649,16,Very High,6,1,4.1,Severe,Rain,Urban,Moderate,Yes,49,51,Z6,Z2,No
ORD-1441,20:19,Wednesday,2,290,11,High,2,2,2.9,Heavy,Hot,Urban,Experienced,Yes,28,39,Z4,Z1,No
ORD-1442,17:40,Thursday,4,544,24,High,2,2,7.0,Moderate,Clear,Suburban,Experienced,No,45,62,Z1,Z2,No
ORD-1443,21:24,Thursday,1,166,6,Low,8,3,4.3,Moderate,Cold,Dense Urban,Experienced,Yes,37,40,Z1,Z6,No
ORD-1444,11:59,Thursday,2,448,15,High,2,6,2.8,Heavy,Clear,Urban,New,No,39,38,Z2,Z3,No
ORD-1445,12:49,Friday,2,395,16,High,3,4,1.9,Moderate,Clear,Urban,Moderate,Yes,31,34,Z6,Z5,No
ORD-1446,23:18,Tuesday,5,1268,22,Moderate,1,6,5.5,Moderate,Hot,Suburban,Experienced,No,45,43,Z6,Z7,No
ORD-1447,14:41,Thursday,3,519,17,Moderate,3,1,5.6,Low,Clear,Urban,Moderate,No,37,42,Z3,Z1,No
ORD-1448,21:11,Wednesday,2,335,9,Moderate,7,1,4.6,Heavy,Clear,Suburban,Moderate,Yes,33,43,Z3,Z4,No
ORD-1449,19:28,Sunday,2,270,22,High,3,4,2.9,Heavy,Rain,Dense Urban,Moderate,Yes,48,59,Z3,Z5,No
ORD-1450,22:11,Tuesday,2,295,9,High,12,2,1.9,Low,Clear,Suburban,Moderate,Yes,31,34,Z7,Z7,No
ORD-1451,14:11,Monday,2,405,10,Moderate,3,4,3.0,Heavy,Hot,Urban,Moderate,Yes,32,37,Z2,Z8,No
ORD-1452,12:02,Tuesday,3,384,13,High,2,9,2.6,Heavy,Cold,Urban,Experienced,Yes,35,37,Z1,Z4,No
ORD-1453,20:41,Saturday,4,467,21,Very High,12,6,1.6,Low,Rain,Urban,New,Yes,48,30,Z5,Z3,No
ORD-1454,19:25,Tuesday,2,398,12,High,7,17,2.1,Moderate,Cold,Dense Urban,Experienced,Yes,48,36,Z3,Z2,No
ORD-1455,14:03,Friday,3,470,14,Low,5,3,2.1,Moderate,Hot,Suburban,Moderate,Yes,34,29,Z1,Z7,Yes
ORD-1456,19:01,Saturday,4,594,20,High,6,8,4.6,Moderate,Clear,Urban,Experienced,Yes,58,46,Z3,Z4,No
ORD-1457,20:55,Wednesday,1,165,9,High,8,5,5.7,Heavy,Clear,Urban,Moderate,Yes,49,44,Z1,Z4,No
ORD-1458,12:22,Saturday,1,141,18,Moderate,9,1,2.9,Moderate,Cold,Dense Urban,Experienced,Yes,41,37,Z5,Z5,No
ORD-1459,12:07,Sunday,4,612,23,High,3,2,2.1,Heavy,Clear,Dense Urban,Experienced,Yes,41,34,Z8,Z2,No
ORD-1460,19:24,Wednesday,4,602,33,Very High,8,12,4.2,Heavy,Cold,Suburban,Moderate,Yes,71,44,Z5,Z1,No
ORD-1461,21:27,Wednesday,3,728,15,High,1,6,7.4,Heavy,Clear,Urban,Experienced,Yes,53,58,Z3,Z1,Yes
ORD-1462,15:11,Friday,4,861,18,High,6,4,1.7,Low,Clear,Suburban,New,No,36,32,Z1,Z6,No
ORD-1463,20:10,Wednesday,3,392,23,Very High,9,2,2.7,Heavy,Clear,Suburban,Experienced,Yes,56,34,Z2,Z5,Yes
ORD-1464,13:05,Sunday,2,280,10,Moderate,9,2,1.5,Heavy,Rain,Dense Urban,Moderate,Yes,34,28,Z4,Z1,No
ORD-1465,14:04,Sunday,1,214,16,High,9,8,4.2,Heavy,Clear,Urban,Experienced,Yes,53,42,Z7,Z1,Yes
ORD-1466,22:28,Thursday,1,192,11,Moderate,2,2,2.9,Moderate,Clear,Dense Urban,Moderate,Yes,30,36,Z3,Z8,No
ORD-1467,20:43,Saturday,1,311,14,Moderate,4,3,1.2,Heavy,Clear,Dense Urban,Experienced,Yes,35,32,Z8,Z6,Yes
ORD-1468,14:11,Monday,2,253,13,High,1,4,7.1,Heavy,Rain,Suburban,Moderate,Yes,69,60,Z7,Z8,No
ORD-1469,19:59,Saturday,2,391,15,Moderate,1,10,0.4,Heavy,Rain,Dense Urban,Moderate,Yes,38,25,Z3,Z6,Yes
ORD-1470,21:53,Tuesday,10,1096,32,Very High,9,2,2.1,Heavy,Hot,Dense Urban,Experienced,Yes,56,51,Z8,Z7,No
ORD-1471,19:05,Thursday,4,850,22,Very High,5,5,3.7,Heavy,Hot,Dense Urban,Moderate,Yes,54,49,Z5,Z8,Yes
ORD-1472,14:18,Sunday,5,917,14,Moderate,9,3,3.9,Moderate,Clear,Urban,Moderate,Yes,39,46,Z7,Z5,No
ORD-1473,22:14,Tuesday,2,453,21,High,7,2,4.3,Moderate,Clear,Suburban,Moderate,Yes,43,62,Z8,Z7,No
ORD-1474,21:32,Saturday,2,352,18,High,1,3,1.7,Heavy,Hot,Dense Urban,Experienced,Yes,34,31,Z2,Z2,No
ORD-1475,22:43,Monday,1,232,11,High,2,2,3.1,Heavy,Clear,Dense Urban,Moderate,No,34,37,Z2,Z4,No
ORD-1476,14:37,Sunday,3,543,14,Low,2,4,0.8,Low,Clear,Dense Urban,New,No,28,25,Z8,Z1,No
ORD-1477,11:56,Monday,2,370,20,Very High,6,8,5.8,Low,Hot,Urban,Experienced,No,49,44,Z4,Z6,No
ORD-1478,11:29,Monday,7,1848,13,Low,2,2,2.0,Low,Clear,Dense Urban,Moderate,No,28,37,Z4,Z6,No
ORD-1479,11:59,Monday,2,529,10,High,1,2,1.7,Heavy,Clear,Urban,New,No,24,27,Z1,Z4,No
ORD-1480,13:30,Saturday,8,2142,20,Moderate,6,2,2.7,Moderate,Clear,Urban,Experienced,Yes,39,40,Z1,Z2,No
ORD-1481,19:44,Wednesday,3,651,16,Very High,4,3,3.3,Moderate,Clear,Urban,Experienced,Yes,36,36,Z7,Z4,No
ORD-1482,13:46,Tuesday,4,660,17,Moderate,7,4,2.2,Moderate,Clear,Dense Urban,New,Yes,40,33,Z4,Z5,No
ORD-1483,20:13,Saturday,2,276,25,High,8,6,0.8,Severe,Clear,Dense Urban,Experienced,Yes,48,34,Z6,Z4,No
ORD-1484,14:38,Saturday,3,488,10,Low,5,2,6.6,Moderate,Clear,Suburban,Moderate,No,32,49,Z4,Z6,No
ORD-1485,16:03,Monday,3,380,11,Moderate,5,2,5.4,Moderate,Clear,Urban,Moderate,No,35,40,Z4,Z5,No
ORD-1486,13:45,Friday,5,689,12,Moderate,2,2,2.7,Moderate,Clear,Dense Urban,Experienced,Yes,29,40,Z2,Z7,No
ORD-1487,19:23,Thursday,3,523,28,Very High,6,2,8.4,Heavy,Clear,Urban,Moderate,Yes,69,65,Z1,Z3,No
ORD-1488,16:15,Sunday,2,351,14,Very High,1,7,5.1,Low,Clear,Suburban,Experienced,No,40,41,Z6,Z2,Yes
ORD-1489,14:31,Sunday,1,198,11,High,4,7,1.7,Heavy,Clear,Dense Urban,Experienced,No,53,43,Z7,Z4,No
ORD-1490,18:42,Thursday,3,563,15,Low,4,2,3.4,Low,Clear,Urban,New,No,34,34,Z3,Z6,No
ORD-1491,17:23,Friday,2,573,15,High,1,3,4.4,Heavy,Clear,Urban,Moderate,No,41,42,Z2,Z6,Yes
ORD-1492,19:09,Thursday,5,807,16,High,5,4,1.9,Moderate,Clear,Dense Urban,Experienced,Yes,36,39,Z8,Z7,No
ORD-1493,22:07,Tuesday,3,317,14,Moderate,2,3,2.0,Heavy,Cold,Dense Urban,Experienced,Yes,32,38,Z6,Z8,No
ORD-1494,10:53,Saturday,2,402,10,Moderate,2,4,5.2,Moderate,Clear,Suburban,New,No,31,45,Z5,Z8,No
ORD-1495,09:49,Saturday,4,824,16,Moderate,4,3,1.9,Moderate,Clear,Urban,Moderate,No,31,43,Z2,Z6,No
ORD-1496,22:11,Monday,3,639,11,Moderate,8,5,8.8,Low,Clear,Urban,Moderate,Yes,53,60,Z3,Z3,No
ORD-1497,20:10,Saturday,3,1202,11,Moderate,4,2,0.9,Severe,Rain,Dense Urban,Experienced,Yes,28,32,Z1,Z1,No
ORD-1498,13:10,Sunday,2,228,23,Very High,1,2,1.4,Moderate,Clear,Urban,Experienced,Yes,34,54,Z3,Z6,No
ORD-1499,11:37,Thursday,3,406,9,Low,1,2,2.5,Low,Clear,Dense Urban,Experienced,No,24,28,Z3,Z3,No
ORD-1500,09:46,Wednesday,3,575,18,High,7,4,6.9,Low,Rain,Suburban,Moderate,No,46,50,Z6,Z1,No
ORD-1501,11:50,Tuesday,3,623,14,High,4,9,4.0,Moderate,Clear,Dense Urban,Experienced,No,44,39,Z3,Z1,No
ORD-1502,20:26,Saturday,3,659,25,Very High,9,2,5.6,Low,Rain,Suburban,Experienced,Yes,54,47,Z5,Z6,Yes
ORD-1503,20:27,Tuesday,3,875,12,Low,5,2,8.8,Moderate,Clear,Urban,Moderate,Yes,43,58,Z5,Z8,No
ORD-1504,12:51,Sunday,5,684,27,Very High,3,1,3.1,Heavy,Clear,Dense Urban,Experienced,Yes,49,43,Z2,Z8,No
ORD-1505,13:16,Wednesday,3,713,18,High,7,4,4.3,Heavy,Clear,Dense Urban,Moderate,Yes,51,44,Z3,Z5,No
ORD-1506,20:46,Tuesday,3,554,21,Very High,4,2,2.6,Moderate,Clear,Dense Urban,Moderate,Yes,40,45,Z4,Z2,No
ORD-1507,14:00,Sunday,3,868,16,High,3,7,4.1,Heavy,Clear,Urban,Moderate,Yes,42,66,Z8,Z6,No
ORD-1508,21:46,Sunday,1,172,7,Moderate,1,2,3.5,Moderate,Fog,Urban,New,Yes,46,39,Z3,Z2,No
ORD-1509,09:13,Wednesday,1,200,8,Low,1,1,3.1,Moderate,Clear,Dense Urban,Moderate,No,24,29,Z7,Z4,No
ORD-1510,20:11,Tuesday,2,324,20,High,1,2,5.0,Severe,Hot,Urban,Experienced,Yes,47,53,Z1,Z3,No
ORD-1511,20:51,Saturday,6,833,15,Low,2,3,2.2,Heavy,Cold,Dense Urban,Experienced,Yes,36,39,Z5,Z7,No
ORD-1512,09:53,Friday,4,1078,13,High,5,4,2.9,Low,Rain,Dense Urban,Experienced,No,36,36,Z8,Z4,No
ORD-1513,12:06,Saturday,3,624,23,High,1,3,5.0,Low,Clear,Suburban,New,Yes,41,44,Z2,Z2,No
ORD-1514,21:52,Friday,2,532,12,Very High,2,4,4.7,Low,Clear,Suburban,Experienced,Yes,42,41,Z1,Z4,No
ORD-1515,18:08,Thursday,2,586,15,High,1,4,1.9,Moderate,Clear,Dense Urban,Experienced,No,30,32,Z7,Z2,No
ORD-1516,20:25,Thursday,2,338,11,Very High,10,2,3.6,Moderate,Clear,Suburban,Experienced,Yes,35,37,Z8,Z7,No
ORD-1517,21:11,Wednesday,2,471,15,High,1,4,6.5,Heavy,Clear,Dense Urban,New,Yes,62,52,Z2,Z5,No
ORD-1518,19:25,Tuesday,2,511,39,Very High,5,15,2.9,Heavy,Hot,Dense Urban,Moderate,Yes,93,39,Z3,Z7,Yes
ORD-1519,12:03,Wednesday,4,934,16,Moderate,1,3,2.3,Low,Clear,Urban,Moderate,Yes,28,31,Z7,Z5,No
ORD-1520,19:17,Saturday,2,601,18,High,2,7,2.4,Heavy,Clear,Suburban,New,Yes,39,33,Z6,Z6,No
ORD-1521,10:36,Sunday,5,1068,14,Low,3,4,4.8,Moderate,Cold,Urban,Moderate,No,34,46,Z2,Z8,No
ORD-1522,12:40,Sunday,3,306,13,Moderate,5,3,2.6,Low,Clear,Urban,Experienced,Yes,29,35,Z7,Z2,No
ORD-1523,19:22,Tuesday,2,563,10,Low,4,5,2.1,Moderate,Cold,Dense Urban,Experienced,Yes,35,32,Z7,Z3,Yes
ORD-1524,18:57,Saturday,6,497,25,Moderate,1,4,1.8,Low,Clear,Dense Urban,Experienced,No,39,43,Z4,Z7,No
ORD-1525,19:56,Tuesday,10,2281,43,High,1,1,1.7,Moderate,Clear,Urban,Moderate,Yes,63,44,Z1,Z1,Yes
ORD-1526,19:36,Sunday,4,1107,20,High,2,6,5.5,Moderate,Clear,Suburban,New,Yes,44,49,Z3,Z2,No
ORD-1527,23:16,Wednesday,2,252,8,Low,5,2,3.1,Moderate,Clear,Suburban,Moderate,No,25,34,Z4,Z7,No
ORD-1528,13:17,Thursday,1,134,12,Very High,7,4,5.8,Severe,Clear,Urban,Experienced,Yes,51,51,Z4,Z8,Yes
ORD-1529,19:15,Tuesday,3,632,17,High,6,5,2.9,Low,Clear,Suburban,Experienced,Yes,37,44,Z4,Z6,No
ORD-1530,20:01,Friday,3,701,14,Moderate,7,3,4.2,Heavy,Clear,Urban,Moderate,Yes,41,43,Z5,Z5,No
ORD-1531,17:26,Sunday,2,401,7,Moderate,1,2,9.4,Low,Clear,Suburban,Moderate,No,30,59,Z7,Z7,No
ORD-1532,14:56,Sunday,1,158,9,Moderate,5,7,1.9,Moderate,Hot,Urban,Moderate,No,30,43,Z6,Z5,No
ORD-1533,20:05,Thursday,1,318,9,High,6,3,1.3,Moderate,Clear,Urban,Experienced,Yes,25,28,Z7,Z2,No
ORD-1534,17:54,Monday,3,674,10,Moderate,2,4,1.3,Moderate,Hot,Urban,Experienced,No,26,23,Z6,Z5,Yes
ORD-1535,13:59,Friday,5,544,13,High,4,9,1.5,Heavy,Clear,Dense Urban,Moderate,Yes,38,36,Z1,Z1,No
ORD-1536,20:45,Saturday,2,505,14,High,11,6,3.0,Moderate,Clear,Dense Urban,Moderate,Yes,47,40,Z3,Z1,No
ORD-1537,14:12,Sunday,3,219,28,Very High,5,3,3.9,Heavy,Hot,Urban,Moderate,Yes,54,48,Z2,Z2,No
ORD-1538,11:21,Saturday,2,451,13,Low,2,3,1.3,Moderate,Rain,Dense Urban,Experienced,No,28,24,Z5,Z6,No
ORD-1539,22:20,Sunday,4,376,9,Moderate,1,6,2.5,Heavy,Hot,Dense Urban,New,Yes,33,64,Z5,Z3,No
ORD-1540,19:13,Saturday,1,234,10,Low,3,4,2.1,Heavy,Rain,Urban,Moderate,Yes,29,32,Z1,Z4,No
ORD-1541,13:42,Thursday,5,1007,22,High,6,4,1.9,Severe,Rain,Dense Urban,Experienced,Yes,48,36,Z1,Z3,No
ORD-1542,16:43,Sunday,3,831,9,Low,7,3,1.3,Moderate,Clear,Dense Urban,Experienced,No,29,30,Z2,Z3,No
ORD-1543,12:27,Wednesday,3,599,20,High,2,3,2.0,Moderate,Clear,Suburban,New,Yes,45,31,Z5,Z5,No
ORD-1544,11:37,Thursday,3,475,16,High,3,4,6.7,Low,Clear,Urban,New,No,46,49,Z1,Z5,Yes
ORD-1545,18:04,Friday,2,244,8,Low,7,6,10.2,Low,Hot,Suburban,Experienced,No,45,57,Z4,Z5,No
ORD-1546,14:12,Friday,4,517,25,Very High,1,5,4.9,Moderate,Hot,Urban,Experienced,Yes,47,63,Z5,Z7,No
ORD-1547,22:05,Saturday,4,996,19,High,1,2,0.9,Moderate,Rain,Urban,Experienced,Yes,29,30,Z8,Z2,No
ORD-1548,20:32,Friday,3,584,14,High,1,3,2.8,Severe,Rain,Dense Urban,Experienced,Yes,42,36,Z3,Z7,No
ORD-1549,20:06,Tuesday,2,461,10,Moderate,4,4,2.1,Heavy,Clear,Urban,New,Yes,30,29,Z8,Z7,No
ORD-1550,15:36,Saturday,2,402,14,High,1,2,4.4,Moderate,Clear,Dense Urban,Moderate,No,37,39,Z2,Z3,No
ORD-1551,13:52,Saturday,4,502,16,Low,14,2,2.4,Low,Clear,Urban,Moderate,Yes,41,33,Z3,Z6,No
ORD-1552,16:30,Tuesday,2,393,9,High,2,4,2.2,Moderate,Rain,Suburban,Moderate,No,27,36,Z7,Z3,No
ORD-1553,21:08,Friday,3,469,14,High,7,6,2.5,Heavy,Fog,Suburban,Moderate,Yes,39,39,Z4,Z6,No
ORD-1554,18:36,Tuesday,3,300,13,Low,5,3,2.5,Low,Clear,Dense Urban,Experienced,No,32,28,Z1,Z8,No
ORD-1555,20:25,Friday,4,952,21,High,10,5,3.3,Low,Rain,Dense Urban,Experienced,Yes,49,39,Z3,Z4,No
ORD-1556,18:16,Thursday,7,1012,28,Very High,10,5,1.9,Low,Rain,Urban,Experienced,No,51,35,Z3,Z4,No
ORD-1557,12:39,Tuesday,3,491,19,High,5,3,1.5,Heavy,Clear,Dense Urban,Moderate,Yes,39,37,Z1,Z1,No
ORD-1558,20:16,Thursday,6,1310,11,Low,3,5,3.8,Severe,Clear,Suburban,Experienced,Yes,37,48,Z2,Z7,No
ORD-1559,20:58,Wednesday,2,347,15,High,6,2,3.6,Severe,Rain,Dense Urban,Moderate,Yes,52,44,Z4,Z3,No
ORD-1560,17:49,Saturday,1,196,23,Very High,9,3,1.9,Moderate,Clear,Urban,Moderate,No,48,31,Z7,Z4,Yes
ORD-1561,17:04,Monday,1,346,7,High,3,2,11.7,Moderate,Fog,Urban,Experienced,No,49,67,Z5,Z8,No
ORD-1562,14:07,Wednesday,2,404,15,High,10,2,4.3,Moderate,Fog,Dense Urban,Moderate,Yes,70,46,Z5,Z3,No
ORD-1563,17:37,Monday,2,521,11,Low,2,1,4.5,Low,Clear,Suburban,Moderate,No,25,34,Z6,Z2,No
ORD-1564,18:07,Friday,6,423,13,Moderate,3,1,4.2,Heavy,Clear,Dense Urban,Experienced,No,38,40,Z3,Z2,No
ORD-1565,21:21,Sunday,4,725,18,Moderate,3,3,1.6,Heavy,Fog,Urban,Experienced,Yes,37,34,Z1,Z2,Yes
ORD-1566,19:09,Friday,4,834,28,Very High,7,13,3.5,Heavy,Clear,Urban,Moderate,Yes,86,47,Z3,Z8,Yes
ORD-1567,17:57,Sunday,3,486,13,Moderate,2,4,1.5,Moderate,Cold,Urban,New,No,28,29,Z6,Z1,No
ORD-1568,21:40,Friday,2,580,19,Very High,6,6,1.4,Moderate,Clear,Urban,New,Yes,38,33,Z2,Z1,No
ORD-1569,16:28,Saturday,1,147,6,Low,2,4,2.4,Low,Hot,Suburban,Experienced,No,20,31,Z1,Z7,No
ORD-1570,20:10,Friday,1,223,8,Moderate,16,5,0.9,Heavy,Clear,Suburban,New,Yes,35,23,Z1,Z4,No
ORD-1571,15:50,Sunday,4,659,20,High,1,3,2.5,Low,Clear,Urban,New,No,33,35,Z3,Z6,No
ORD-1572,20:24,Monday,2,230,13,Low,13,6,6.8,Heavy,Hot,Dense Urban,Moderate,Yes,65,55,Z4,Z3,No
ORD-1573,22:01,Thursday,2,365,13,Moderate,6,11,3.5,Low,Hot,Urban,New,Yes,43,37,Z2,Z6,No
ORD-1574,13:38,Wednesday,3,482,22,High,5,3,4.8,Heavy,Rain,Urban,Moderate,Yes,51,50,Z6,Z5,No
ORD-1575,13:53,Wednesday,2,473,11,Low,5,7,1.7,Moderate,Rain,Dense Urban,New,Yes,37,57,Z5,Z5,No
ORD-1576,20:56,Friday,6,996,26,High,1,6,9.1,Moderate,Hot,Urban,Moderate,Yes,66,70,Z8,Z3,No
ORD-1577,12:38,Monday,2,530,16,High,5,2,3.1,Heavy,Clear,Dense Urban,Experienced,Yes,44,57,Z1,Z5,No
ORD-1578,14:08,Sunday,3,386,32,Very High,1,6,1.5,Severe,Clear,Dense Urban,Experienced,Yes,52,37,Z5,Z5,No
ORD-1579,18:47,Wednesday,1,183,7,Low,5,4,6.8,Low,Clear,Urban,Moderate,No,34,45,Z6,Z6,Yes
ORD-1580,19:43,Monday,4,355,19,High,4,7,3.6,Moderate,Hot,Urban,New,Yes,54,46,Z7,Z8,No
ORD-1581,13:18,Tuesday,5,1130,35,Very High,3,5,2.2,Heavy,Hot,Dense Urban,Experienced,Yes,56,36,Z3,Z6,No
ORD-1582,12:31,Wednesday,2,197,21,High,1,3,1.5,Moderate,Clear,Dense Urban,Moderate,Yes,37,31,Z2,Z4,No
ORD-1583,19:28,Thursday,4,1118,26,High,14,5,2.8,Low,Clear,Suburban,New,Yes,55,41,Z5,Z2,No
ORD-1584,21:32,Monday,4,711,18,High,6,3,2.1,Moderate,Clear,Urban,Experienced,Yes,47,31,Z1,Z3,No
ORD-1585,19:59,Tuesday,8,1063,29,High,5,2,8.0,Moderate,Rain,Suburban,Experienced,Yes,57,66,Z3,Z2,No
ORD-1586,12:40,Friday,5,1063,24,Moderate,4,2,1.7,Severe,Clear,Urban,Experienced,Yes,45,38,Z8,Z7,Yes
ORD-1587,18:47,Wednesday,2,402,19,High,1,4,1.7,Low,Fog,Dense Urban,Moderate,No,34,24,Z4,Z1,No
ORD-1588,12:47,Wednesday,4,384,23,Very High,5,4,4.8,Heavy,Cold,Urban,New,Yes,49,48,Z1,Z3,No
ORD-1589,19:40,Saturday,5,1139,28,Very High,5,3,7.7,Moderate,Clear,Suburban,Experienced,Yes,57,59,Z2,Z1,No
ORD-1590,22:09,Saturday,4,1401,32,Very High,10,8,3.3,Heavy,Clear,Urban,Moderate,Yes,61,44,Z1,Z5,No
ORD-1591,19:42,Friday,3,300,17,Moderate,4,3,10.3,Heavy,Clear,Urban,Experienced,Yes,62,72,Z6,Z1,No
ORD-1592,17:58,Thursday,3,574,14,Moderate,7,9,0.5,Moderate,Rain,Dense Urban,Experienced,No,38,23,Z1,Z5,No
ORD-1593,13:38,Thursday,2,569,11,Moderate,3,3,3.3,Moderate,Clear,Suburban,Experienced,Yes,49,34,Z1,Z7,No
ORD-1594,12:33,Wednesday,4,638,21,Moderate,9,7,4.2,Moderate,Hot,Suburban,Experienced,Yes,51,43,Z5,Z1,No
ORD-1595,11:47,Sunday,2,204,18,High,3,4,5.3,Moderate,Clear,Suburban,Experienced,No,42,45,Z6,Z1,No
ORD-1596,11:00,Tuesday,2,376,6,Low,1,2,2.8,Low,Clear,Dense Urban,Experienced,No,21,31,Z4,Z1,No
ORD-1597,19:05,Saturday,2,478,10,High,8,1,3.0,Low,Rain,Suburban,Moderate,Yes,32,52,Z8,Z7,No
